country_code,country_name,indicator_code,indicator_name,category,year,value
AUS,Australia,SE.XPD.TOTL.GD.ZS,教育支出占GDP（%）,教育,2022,6.3309
AUS,Australia,SE.XPD.TOTL.GD.ZS,教育支出占GDP（%）,教育,2023,6.3576
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,71.9658
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,70.1504
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,70.2575
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,71.9143
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,73.7493
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,73.0436
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,73.4981
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,70.771
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,71.0471
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,74.9533
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,73.525
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,71.9196
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,75.277
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,74.6081
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,78.6774
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,76.4714
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,75.4059
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,74.9201
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,75.6933
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,75.4414
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,73.7605
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,77.3674
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,76.6639
CHN,China,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,72.5668
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,75.8238
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,75.7578
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,78.7688
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,77.4267
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,80.0118
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,75.5161
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,76.5425
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,80.0689
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,77.6591
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,77.2758
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,78.3299
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,78.2096
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,80.4436
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,81.5719
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,77.6568
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,79.8883
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,80.5982
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,80.9446
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,82.3411
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,81.4889
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,80.6585
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,80.0862
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,79.2371
USA,United States,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,81.7163
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,81.1234
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,82.8387
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,80.9753
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,85.6022
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,81.955
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,81.5417
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,83.1903
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,81.2469
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,83.4088
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,79.9716
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,84.6665
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,83.9291
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,84.4143
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,84.5765
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,82.5127
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,83.3753
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,87.6285
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,86.1456
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,84.631
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,86.54
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,86.7763
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,89.5439
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,88.4342
JPN,Japan,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,87.5604
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,77.2993
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,81.0169
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,78.311
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,77.3472
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,77.0381
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,77.8335
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,78.8487
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,80.8493
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,81.3192
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,81.9304
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,80.6141
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,81.9141
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,84.3837
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,82.5221
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,83.8463
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,79.2336
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,80.6781
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,80.9094
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,78.1516
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,82.6901
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,84.9955
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,82.237
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,83.6266
DEU,Germany,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,82.2397
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,77.1339
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,78.5786
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,76.5058
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,80.4334
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,75.851
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,79.5793
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,78.5492
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,81.8733
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,80.9792
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,76.7848
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,76.4983
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,78.9535
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,79.973
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,80.7036
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,81.2886
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,82.535
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,79.6022
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,79.1707
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,82.6156
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,81.9069
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,82.556
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,81.9656
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,82.945
GBR,United Kingdom,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,85.7809
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,76.6287
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,77.4967
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,80.6929
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,82.3988
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,79.8304
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,78.3968
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,77.4687
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,81.2935
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,79.1448
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,84.8136
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,85.3211
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,82.2157
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,82.8721
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,82.163
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,84.4058
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,82.8405
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,83.1947
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,85.4989
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,84.5863
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,87.221
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,81.5047
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,83.4701
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,83.1718
FRA,France,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,86.1911
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,62.3781
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,63.9482
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,61.9062
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,63.4507
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,66.6548
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,66.0165
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,61.7773
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,64.7964
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,65.5715
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,64.1025
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,63.5296
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,65.9478
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,65.4364
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,66.2017
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,65.5032
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,68.837
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,64.9463
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,65.6714
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,67.1443
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,67.6173
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,65.1585
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,68.7313
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,65.4611
IND,India,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,67.5085
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,69.9677
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,69.6152
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,72.4193
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,67.7318
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,70.2209
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,70.1929
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,72.9105
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,74.077
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,73.2019
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,74.2913
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,69.4118
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,72.9923
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,71.0333
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,72.6719
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,73.7643
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,73.7736
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,75.7987
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,71.2976
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,73.1294
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,72.4446
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,72.4459
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,76.394
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,75.46
BRA,Brazil,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,77.6208
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2000,77.8015
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2001,76.3319
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2002,74.9836
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2003,78.1946
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2004,75.8663
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2005,75.3255
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2006,75.6318
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2007,77.7981
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2008,79.7697
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2009,78.1599
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2010,80.1757
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2011,78.6887
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2012,78.1376
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2013,83.1587
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2014,82.028
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2015,79.7974
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2016,78.472
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2017,77.5308
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2018,80.8269
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2019,80.0695
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2020,81.4094
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2021,81.4331
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2022,81.8484
KOR,"Korea, Rep.",SP.DYN.LE00.IN,预期寿命（年）,健康,2023,83.1653
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2000,79.7984
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2001,78.3909
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2002,78.5551
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2003,80.9418
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2004,78.5574
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2005,81.6378
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2006,81.873
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2007,80.9133
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2008,79.9869
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2009,78.653
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2010,79.9324
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2011,79.3818
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2012,82.2491
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2013,81.7523
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2014,81.2414
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2015,84.334
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2016,83.4043
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2017,83.5247
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2018,84.5851
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2019,85.5952
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2020,81.6616
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2021,85.5774
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2022,81.8414
AUS,Australia,SP.DYN.LE00.IN,预期寿命（年）,健康,2023,83.705
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2000,37.749
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2001,36.0607
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2002,34.6472
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2003,32.9508
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2004,32.5749
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2005,29.1528
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2006,28.8794
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2007,27.999
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2008,28.3736
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2009,26.5737
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2010,25.5703
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2011,23.266
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2012,24.5597
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2013,22.3464
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2014,20.3904
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2015,22.0416
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2016,18.4539
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2017,18.102
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2018,17.8367
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2019,16.5781
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2020,17.0153
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2021,16.1781
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2022,15.431
CHN,China,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2023,16.1466
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2000,8.1255
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2001,8.3002
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2002,7.6156
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2003,7.6958
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2004,7.4781
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2005,7.264
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2006,6.5757
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2007,6.1532
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2008,6.1547
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2009,5.8515
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2010,5.3345
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2011,5.5335
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2012,5.0428
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2013,5.2362
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2014,4.9603
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2015,4.5628
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2016,4.4353
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2017,4.2148
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2018,4.0119
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2019,4.4489
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2020,3.6171
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2021,3.6357
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2022,3.6507
USA,United States,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2023,3.283
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2000,5.2334
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2001,4.9513
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2002,5.0189
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2003,4.7762
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2004,4.5662
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2005,4.1793
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2006,4.2225
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2007,4.0359
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2008,3.8128
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2009,3.5518
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2010,3.5467
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2011,3.3211
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2012,3.288
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2013,3.1577
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2014,2.9916
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2015,3.0022
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2016,2.7876
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2017,2.7412
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2018,2.6241
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2019,2.5855
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2020,2.2793
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2021,2.2515
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2022,2.2961
JPN,Japan,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2023,2.1284
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2000,5.1126
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2001,4.8785
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2002,4.5711
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2003,4.5227
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2004,4.235
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2005,4.1893
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2006,4.1185
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2007,3.8881
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2008,3.8597
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2009,3.3332
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2010,3.2968
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2011,3.1935
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2012,3.0539
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2013,3.0098
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2014,2.8192
DEU,Germany,SH.DYN.MORT,5岁以下死亡率（‰）,健康,2015,2.8547
